"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 30, 2004","80.600","80.990","81.100","80.530","3.57K","-0.62%"
"Dec 29, 2004","81.100","80.950","81.280","80.700","2.39K","0.37%"
"Dec 28, 2004","80.800","80.730","80.990","80.620","2.38K","0.02%"
"Dec 27, 2004","80.780","81.330","81.380","80.620","5.81K","-0.65%"
"Dec 24, 2004","81.310","81.430","81.480","81.250","0.83K","-0.29%"
"Dec 23, 2004","81.550","82.020","82.060","81.450","1.84K","-0.56%"
"Dec 22, 2004","82.010","82.000","82.230","81.910","1.31K","-0.06%"
"Dec 21, 2004","82.060","81.800","82.120","81.690","2.12K","0.38%"
"Dec 20, 2004","81.750","82.110","82.200","81.680","0.98K","-0.58%"
"Dec 17, 2004","82.230","82.580","82.700","82.110","2.11K","-0.47%"
"Dec 16, 2004","82.620","81.710","82.830","81.490","3.86K","1.05%"
"Dec 15, 2004","81.760","82.360","82.560","81.500","2.96K","-0.82%"
"Dec 14, 2004","82.440","82.310","82.680","82.150","1.82K","0.15%"
"Dec 13, 2004","82.320","82.630","82.630","82.240","0.10K","-0.33%"
"Dec 10, 2004","82.590","82.220","83.060","82.220","1.78K","0.65%"
"Dec 09, 2004","82.060","81.780","82.520","81.780","3.82K","0.16%"
"Dec 08, 2004","81.930","81.280","82.680","81.280","3.57K","0.82%"
"Dec 07, 2004","81.260","81.370","81.400","80.950","10.39K","-0.07%"
"Dec 06, 2004","81.320","80.940","81.320","80.940","9.89K","0.42%"
"Dec 03, 2004","80.980","82.050","82.060","80.960","3.32K","-1.21%"
"Dec 02, 2004","81.970","81.500","82.150","81.250","3.31K","0.50%"
"Dec 01, 2004","81.560","81.870","81.880","81.550","1.44K","-0.32%"
"Nov 30, 2004","81.820","82.010","82.260","81.600","2.51K","-0.17%"
"Nov 29, 2004","81.960","81.990","82.200","81.790","2.49K","0.18%"
"Nov 26, 2004","81.810","81.790","82.450","81.780","2.43K","-0.79%"
"Nov 24, 2004","82.460","82.930","82.980","82.380","2.34K","-0.64%"
"Nov 23, 2004","82.990","83.150","83.540","82.850","2.72K","-0.29%"
"Nov 22, 2004","83.230","83.350","83.350","83.130","0.67K","-0.11%"
"Nov 19, 2004","83.320","83.860","83.850","83.080","1.76K","-0.48%"
"Nov 18, 2004","83.720","83.330","83.950","83.200","1.83K","0.46%"
"Nov 17, 2004","83.340","83.830","83.940","83.320","0.91K","-0.63%"
"Nov 16, 2004","83.870","84.030","84.140","83.670","1.51K","-0.21%"
"Nov 15, 2004","84.050","83.770","84.150","83.680","2.93K","0.41%"
"Nov 12, 2004","83.710","84.280","84.380","83.700","3.38K","-0.86%"
"Nov 11, 2004","84.440","84.510","84.600","84.340","0.84K","-0.07%"
"Nov 10, 2004","84.500","84.260","84.780","83.780","4.65K","0.28%"
"Nov 09, 2004","84.260","84.230","84.360","84.060","1.19K","0.11%"
"Nov 08, 2004","84.170","83.990","84.230","83.850","2.68K","0.12%"
"Nov 05, 2004","84.070","84.520","85.090","84.030","3.79K","-0.66%"
"Nov 04, 2004","84.630","84.720","84.970","84.360","1.93K","-0.15%"
"Nov 03, 2004","84.760","85.400","85.610","84.670","4.73K","-0.95%"
"Nov 02, 2004","85.570","85.260","85.680","85.240","1.05K","0.27%"
"Nov 01, 2004","85.340","84.760","85.480","84.760","3.84K","0.42%"
"Oct 29, 2004","84.980","85.260","85.450","84.950","1.59K","-0.45%"
"Oct 28, 2004","85.360","85.520","85.940","85.130","4.30K","-0.22%"
"Oct 27, 2004","85.550","85.210","85.620","84.900","1.85K","0.30%"
"Oct 26, 2004","85.290","85.000","85.440","84.940","1.79K","0.25%"
"Oct 25, 2004","85.080","85.550","85.580","84.850","2.77K","-1.04%"
"Oct 22, 2004","85.970","86.200","86.300","85.940","2.48K","-0.17%"
"Oct 21, 2004","86.120","86.470","86.530","85.980","0.84K","-0.38%"
"Oct 20, 2004","86.450","86.900","87.000","86.250","2.69K","-0.55%"
"Oct 19, 2004","86.930","87.270","87.440","86.870","1.05K","-0.25%"
"Oct 18, 2004","87.150","87.200","87.310","86.930","1.37K","-0.08%"
"Oct 15, 2004","87.220","87.680","87.820","86.980","2.89K","-0.49%"
"Oct 14, 2004","87.650","87.930","88.040","87.410","1.80K","-0.42%"
"Oct 13, 2004","88.020","88.140","88.720","87.840","5.70K","-0.15%"
"Oct 12, 2004","88.150","87.680","88.320","87.730","2.08K","0.55%"
"Oct 11, 2004","87.670","87.540","87.720","87.550","1.24K","0.14%"
"Oct 08, 2004","87.550","88.400","88.350","87.440","3.39K","-1.08%"
"Oct 07, 2004","88.510","88.530","88.610","88.350","1.22K","-0.16%"
"Oct 06, 2004","88.650","88.350","88.790","88.330","1.75K","0.41%"
"Oct 05, 2004","88.290","88.520","88.640","88.280","1.20K","-0.28%"
"Oct 04, 2004","88.540","87.840","88.770","87.920","3.59K","0.89%"
"Oct 01, 2004","87.760","87.520","87.920","87.470","2.35K","0.29%"
"Sep 30, 2004","87.510","88.200","88.320","87.490","5.40K","-0.88%"
"Sep 29, 2004","88.290","88.320","88.500","88.110","1.24K","0.02%"
"Sep 28, 2004","88.270","88.390","88.460","88.100","1.04K","-0.24%"
"Sep 27, 2004","88.480","88.460","88.720","88.320","0.81K","-0.12%"
"Sep 24, 2004","88.590","88.580","88.750","88.000","2.86K","-0.03%"
"Sep 23, 2004","88.620","88.680","88.680","88.210","1.57K","-0.07%"
"Sep 22, 2004","88.680","88.300","88.900","88.240","2.09K","0.42%"
"Sep 21, 2004","88.310","89.120","89.200","88.150","5.03K","-0.98%"
"Sep 20, 2004","89.180","89.130","89.490","89.100","0.45K","0.09%"
"Sep 17, 2004","89.100","88.980","89.320","88.920","0.82K","0.12%"
"Sep 16, 2004","88.990","89.420","89.480","88.960","1.30K","-0.46%"
"Sep 15, 2004","89.400","88.650","89.580","88.720","3.03K","0.77%"
"Sep 14, 2004","88.720","88.820","88.900","88.440","0.97K","0.00%"
"Sep 13, 2004","88.720","88.230","88.700","88.300","0.17K","0.40%"
"Sep 10, 2004","88.370","88.570","88.900","88.140","1.24K","-0.52%"
"Sep 09, 2004","88.830","88.800","89.050","88.700","0.77K","0.03%"
"Sep 08, 2004","88.800","89.330","89.770","88.780","1.92K","-0.49%"
"Sep 07, 2004","89.240","89.400","89.610","89.230","6.86K","-0.47%"
"Sep 03, 2004","89.660","88.930","89.800","88.800","1.83K","0.72%"
"Sep 02, 2004","89.020","88.860","89.120","88.840","1.05K","0.11%"
"Sep 01, 2004","88.920","89.000","89.180","88.720","0.92K","-0.04%"
"Aug 31, 2004","88.960","89.690","89.670","88.770","2.55K","-0.87%"
"Aug 30, 2004","89.740","89.820","89.940","89.600","1.78K","-0.07%"
"Aug 27, 2004","89.800","89.350","89.890","89.160","2.88K","0.50%"
"Aug 26, 2004","89.350","89.460","89.610","89.200","0.99K","-0.13%"
"Aug 25, 2004","89.470","89.470","89.740","89.280","1.03K","-0.09%"
"Aug 24, 2004","89.550","89.160","89.660","89.010","2.59K","0.41%"
"Aug 23, 2004","89.180","88.280","89.190","88.250","1.78K","1.08%"
"Aug 20, 2004","88.230","87.800","88.340","87.730","1.41K","0.47%"
"Aug 19, 2004","87.820","88.140","88.140","87.760","0.87K","-0.37%"
"Aug 18, 2004","88.150","88.100","88.410","88.100","0.64K","0.00%"
"Aug 17, 2004","88.150","88.000","88.340","87.780","2.23K","0.14%"
"Aug 16, 2004","88.030","87.910","88.280","87.900","1.13K","0.07%"
"Aug 13, 2004","87.970","88.860","89.280","87.940","3.99K","-0.93%"
"Aug 12, 2004","88.800","88.950","89.050","88.350","1.34K","-0.20%"
"Aug 11, 2004","88.980","88.860","89.110","88.780","0.78K","0.06%"
"Aug 10, 2004","88.930","88.510","88.950","88.300","1.10K","0.50%"
"Aug 09, 2004","88.490","88.470","88.660","88.350","0.84K","0.03%"
"Aug 06, 2004","88.460","89.880","89.890","88.370","4.56K","-1.47%"
"Aug 05, 2004","89.780","89.760","89.980","89.590","0.60K","-0.06%"
"Aug 04, 2004","89.830","89.700","90.340","89.680","2.03K","0.14%"
"Aug 03, 2004","89.700","89.970","90.100","89.620","0.72K","-0.26%"
"Aug 02, 2004","89.930","89.980","89.980","89.520","1.17K","-0.20%"
"Jul 30, 2004","90.110","90.060","90.230","89.500","1.98K","-0.03%"
"Jul 29, 2004","90.140","89.960","90.490","89.710","3.16K","0.22%"
"Jul 28, 2004","89.940","89.880","90.310","89.780","2.22K","-0.04%"
"Jul 27, 2004","89.980","89.250","90.060","88.920","5.87K","0.85%"
"Jul 26, 2004","89.220","89.360","89.420","88.950","1.39K","-0.27%"
"Jul 23, 2004","89.460","88.510","89.520","88.470","2.16K","0.94%"
"Jul 22, 2004","88.630","88.630","88.780","88.280","1.52K","-0.16%"
"Jul 21, 2004","88.770","88.000","88.980","87.920","5.14K","0.92%"
"Jul 20, 2004","87.960","87.300","88.100","87.300","1.76K","0.70%"
"Jul 19, 2004","87.350","87.250","87.530","87.200","1.30K","0.06%"
"Jul 16, 2004","87.300","88.120","88.200","87.240","2.26K","-1.02%"
"Jul 15, 2004","88.200","87.830","88.260","87.830","0.80K","0.50%"
"Jul 14, 2004","87.760","88.050","88.070","87.550","2.18K","-0.28%"
"Jul 13, 2004","88.010","87.580","88.320","87.610","2.98K","0.41%"
"Jul 12, 2004","87.650","87.460","87.700","87.400","1.21K","-0.02%"
"Jul 09, 2004","87.670","87.760","87.870","87.540","0.97K","-0.10%"
"Jul 08, 2004","87.760","87.900","88.130","87.680","1.03K","-0.14%"
"Jul 07, 2004","87.880","88.470","88.540","87.730","1.86K","-0.53%"
"Jul 06, 2004","88.350","88.380","88.600","88.180","2.05K","0.19%"
"Jul 02, 2004","88.180","89.100","89.330","88.150","12.68K","-1.01%"
"Jul 01, 2004","89.080","89.070","89.270","88.860","2.31K","0.09%"
"Jun 30, 2004","89.000","89.560","89.860","88.970","2.71K","-0.78%"
"Jun 29, 2004","89.700","89.000","89.780","89.000","3.91K","0.78%"
"Jun 28, 2004","89.010","89.050","89.310","88.750","2.34K","-0.24%"
"Jun 25, 2004","89.220","89.090","89.410","89.030","0.71K","0.21%"
"Jun 24, 2004","89.030","89.660","89.970","88.880","1.77K","-0.78%"
"Jun 23, 2004","89.730","89.650","89.870","89.140","1.91K","-0.04%"
"Jun 22, 2004","89.770","89.500","89.850","89.480","0.96K","0.19%"
"Jun 21, 2004","89.600","89.360","89.730","89.310","0.39K","0.19%"
"Jun 18, 2004","89.430","90.100","90.400","89.380","2.59K","-0.58%"
"Jun 17, 2004","89.950","90.450","90.450","89.830","1.24K","-0.52%"
"Jun 16, 2004","90.420","89.430","90.560","89.430","2.17K","1.12%"
"Jun 15, 2004","89.420","90.260","90.450","89.420","2.24K","-0.95%"
"Jun 14, 2004","90.280","90.540","90.770","90.050","4.05K","0.31%"
"Jun 11, 2004","90.000","90.000","90.000","90.000","0.01K","0.81%"
"Jun 10, 2004","89.280","89.710","89.780","89.140","0.81K","-0.52%"
"Jun 09, 2004","89.750","88.540","89.810","88.500","3.99K","1.34%"
"Jun 08, 2004","88.560","88.170","88.640","88.060","2.40K","0.31%"
"Jun 07, 2004","88.290","88.450","88.450","88.090","5.88K","-0.34%"
"Jun 04, 2004","88.590","88.980","89.500","88.500","2.62K","-0.46%"
"Jun 03, 2004","89.000","88.860","89.180","88.800","1.34K","0.11%"
"Jun 02, 2004","88.900","88.810","89.050","88.410","2.20K","-0.01%"
"Jun 01, 2004","88.910","88.680","89.100","88.560","1.67K","-0.08%"
"May 28, 2004","88.980","88.710","89.080","88.590","1.80K","0.30%"
"May 27, 2004","88.710","89.830","89.980","88.630","7.89K","-1.22%"
"May 26, 2004","89.810","89.930","90.040","89.560","1.08K","-0.09%"
"May 25, 2004","89.890","90.670","90.780","89.770","3.95K","-0.77%"
"May 24, 2004","90.590","90.580","91.060","90.490","1.00K","0.02%"
"May 21, 2004","90.570","91.000","91.000","90.160","2.76K","-0.64%"
"May 20, 2004","91.150","90.720","91.420","90.720","1.07K","0.54%"
"May 19, 2004","90.660","91.370","91.370","90.480","1.96K","-0.82%"
"May 18, 2004","91.410","91.110","91.450","90.920","2.04K","0.27%"
"May 17, 2004","91.160","91.720","91.840","90.620","3.31K","-0.68%"
"May 14, 2004","91.780","92.250","92.500","91.600","1.69K","-0.40%"
"May 13, 2004","92.150","91.410","92.450","91.450","3.01K","0.78%"
"May 12, 2004","91.440","91.730","91.830","91.200","2.33K","-0.44%"
"May 11, 2004","91.840","91.840","92.290","91.600","2.67K","0.10%"
"May 10, 2004","91.750","91.390","92.070","91.340","7.42K","0.48%"
"May 07, 2004","91.310","90.130","91.490","89.700","3.16K","1.35%"
"May 06, 2004","90.090","89.560","90.180","89.570","1.53K","0.66%"
"May 05, 2004","89.500","89.970","89.970","89.420","4.06K","-0.61%"
"May 04, 2004","90.050","90.950","91.040","89.850","4.80K","-1.07%"
"May 03, 2004","91.020","90.810","91.140","90.730","1.64K","0.37%"
"Apr 30, 2004","90.680","90.770","91.100","90.540","1.92K","-0.13%"
"Apr 29, 2004","90.800","91.480","91.790","90.550","2.59K","-0.69%"
"Apr 28, 2004","91.430","90.650","91.550","90.620","1.62K","0.88%"
"Apr 27, 2004","90.630","90.940","91.150","90.570","1.33K","-0.24%"
"Apr 26, 2004","90.850","91.490","91.760","90.840","1.22K","-0.56%"
"Apr 23, 2004","91.360","90.910","91.660","90.780","0.75K","0.29%"
"Apr 22, 2004","91.100","91.630","91.630","91.000","0.66K","-0.35%"
"Apr 21, 2004","91.420","91.240","91.530","90.820","1.90K","0.74%"
"Apr 20, 2004","90.750","90.160","90.910","90.160","1.54K","0.71%"
"Apr 19, 2004","90.110","90.020","90.150","89.650","1.28K","-0.14%"
"Apr 16, 2004","90.240","90.300","90.780","89.850","2.01K","-0.13%"
"Apr 15, 2004","90.360","90.560","90.940","90.240","2.90K","-0.22%"
"Apr 14, 2004","90.560","90.200","91.020","90.200","2.24K","0.42%"
"Apr 13, 2004","90.180","89.230","90.420","89.250","7.26K","1.08%"
"Apr 12, 2004","89.220","89.250","89.420","89.150","0.46K","-0.08%"
"Apr 08, 2004","89.290","88.710","89.400","88.560","0.79K","0.84%"
"Apr 07, 2004","88.550","88.940","89.170","88.450","1.65K","-0.59%"
"Apr 06, 2004","89.080","89.580","89.710","88.920","1.68K","-0.56%"
"Apr 05, 2004","89.580","88.940","89.800","88.880","4.80K","0.82%"
"Apr 02, 2004","88.850","87.560","89.050","87.470","5.66K","1.51%"
"Apr 01, 2004","87.530","87.900","88.150","87.300","6.54K","-0.48%"
"Mar 31, 2004","87.950","88.810","88.810","87.780","8.14K","-0.93%"
"Mar 30, 2004","88.780","88.860","88.870","88.500","1.20K","-0.22%"
